NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1978,부산광역시 부산진구 당감동,123,123,0,태화현대2,111.41,202304,25,"41,000",201,4,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.12.15
1979,부산광역시 부산진구 당감동,123,123,0,태화현대2,111.41,202402,29,"46,500",-,10,개인,개인,1996,가야대로 635-13,-,중개거래,부산 부산진구,-
1980,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202403,22,"22,400",-,1,개인,개인,1996,가야대로 635-13,-,중개거래,부산 부산진구,-
1981,부산광역시 부산진구 당감동,123,123,0,태화현대2,84.94,202401,6,"36,000",203,11,개인,개인,1996,가야대로 635-13,-,중개거래,부산 부산진구,24.02.19
1982,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202311,27,"27,500",203,16,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.12.22
1983,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202311,23,"29,300",204,12,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,24.01.10
1984,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202311,24,"24,700",204,2,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,24.01.10
1985,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202309,5,"28,500",204,21,-,-,1996,가야대로 635-13,-,직거래,-,23.09.26
1986,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202306,14,"27,500",204,3,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.08.29
1987,부산광역시 부산진구 당감동,123,123,0,태화현대2,84.94,202307,16,"31,800",205,4,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.09.26
1988,부산광역시 부산진구 당감동,123,123,0,태화현대2,84.94,202309,15,"32,500",206,20,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.12.21
1989,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202305,22,"26,000",207,13,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.07.28
1990,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202307,17,"27,000",207,15,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.09.22
1991,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202308,2,"26,000",207,19,-,-,1996,가야대로 635-13,-,직거래,-,23.08.04
1992,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202305,12,"28,800",207,20,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.09.01
1993,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202311,24,"23,000",207,2,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.12.28
1994,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202401,29,"24,500",-,3,개인,개인,1996,가야대로 635-13,-,중개거래,부산 부산진구,-
1995,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202304,28,"26,750",207,4,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구 부산 연제구,23.06.05
1996,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202403,13,"25,000",-,5,개인,개인,1996,가야대로 635-13,-,중개거래,부산 부산진구,-
1997,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202311,18,"24,750",207,5,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,24.02.14
1998,부산광역시 부산진구 당감동,123,123,0,태화현대2,84.94,202308,2,"35,000",208,12,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.09.13
1999,부산광역시 부산진구 당감동,123,123,0,태화현대2,59.72,202311,20,"28,000",208,22,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,24.01.10
2000,부산광역시 부산진구 당감동,123,123,0,태화현대2,84.94,202308,18,"33,500",208,7,-,-,1996,가야대로 635-13,-,중개거래,부산 부산진구,23.09.18
2001,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.2163,202305,8,"35,000",101,15,-,-,2006,마철로 98,-,중개거래,부산 부산진구,23.06.02
2002,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.3263,202404,4,"31,800",-,13,개인,개인,2006,마철로 98,-,중개거래,부산 부산진구,-
2003,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.2163,202307,5,"33,000",102,24,-,-,2006,마철로 98,-,중개거래,부산 부산진구,23.08.24
2004,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.862,202306,17,"39,700",102,26,-,-,2006,마철로 98,-,중개거래,부산 부산진구,23.08.14
2005,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.862,202305,16,"40,000",102,30,-,-,2006,마철로 98,-,중개거래,부산 부산진구,23.06.09
2006,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.3263,202307,29,"36,000",103,10,-,-,2006,마철로 98,-,중개거래,부산 부산진구,23.09.22
2007,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.2163,202311,18,"33,000",104,15,-,-,2006,마철로 98,-,중개거래,부산 부산진구,24.01.12
2008,부산광역시 부산진구 당감동,128-2,128,2,벽산블루밍,84.7287,202309,22,"36,000",104,16,-,-,2006,마철로 98,-,직거래,-,23.09.22
2009,부산광역시 부산진구 당감동,175-2,175,2,삼익아파트,66.44,202306,24,"38,500",1,6,-,-,1978,당감로 17,-,중개거래,부산 부산진구 부산 사상구,23.10.06
2010,부산광역시 부산진구 당감동,175-2,175,2,삼익아파트,79.95,202307,2,"47,000",5,5,-,-,1978,당감로 17,-,중개거래,부산 부산진구,24.02.23
2011,부산광역시 부산진구 당감동,175-2,175,2,삼익아파트,79.93,202309,1,"44,500",6,5,-,-,1980,당감로 17,-,중개거래,부산 부산진구,23.10.24
2012,부산광역시 부산진구 당감동,479-2,479,2,무궁화(108-116동),51.27,202304,20,"20,000",108,2,-,-,1981,당감로17번길 90,-,중개거래,부산 부산진구,23.04.20
2013,부산광역시 부산진구 당감동,479-2,479,2,무궁화(108-116동),51.27,202401,30,"18,000",108,3,개인,개인,1981,당감로17번길 90,-,직거래,-,24.01.31
2014,부산광역시 부산진구 당감동,479-2,479,2,무궁화(108-116동),51.27,202305,4,"24,000",108,3,-,-,1981,당감로17번길 90,-,직거래,-,23.05.10
2015,부산광역시 부산진구 당감동,479-2,479,2,무궁화(108-116동),57.96,202309,4,"20,700",111,3,-,-,1981,당감로17번길 90,-,중개거래,부산 부산진구,23.11.06
2016,부산광역시 부산진구 당감동,479-8,479,8,동원,41.96,202309,6,"12,900",나,2,-,-,1981,백양대로136번길 80,-,중개거래,부산 부산진구,23.09.21
2017,부산광역시 부산진구 당감동,495-9,495,9,"무궁화아파트101동,102동,103동,105동,106동",52.92,202311,8,"20,000",101,2,-,-,1981,당감로17번길 90,-,직거래,-,23.11.17
2018,부산광역시 부산진구 당감동,495-9,495,9,"무궁화아파트101동,102동,103동,105동,106동",64.16,202310,24,"26,000",102,4,-,-,1981,당감로17번길 90,-,직거래,-,23.10.30
2019,부산광역시 부산진구 당감동,495-9,495,9,"무궁화아파트101동,102동,103동,105동,106동",58,202309,13,"23,500",105,2,-,-,1981,당감로17번길 90,-,직거래,-,23.10.10
2020,부산광역시 부산진구 당감동,515-1,515,1,동원타워,84.86,202306,21,"20,000",102,10,-,-,1992,동평로 18,-,중개거래,부산 부산진구,23.08.02
2021,부산광역시 부산진구 당감동,515-1,515,1,동원타워,84.86,202306,1,"16,900",102,4,-,-,1992,동평로 18,-,중개거래,부산 부산진구,23.07.31
2022,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202307,18,"24,000",301,7,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.08.18
2023,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202305,4,"21,800",301,8,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.05.11
2024,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202307,3,"20,500",303,4,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.10.31
2025,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202401,2,"20,000",303,9,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,24.01.29
2026,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,66.56,202401,3,"21,800",304,13,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,24.03.18
2027,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,66.56,202310,9,"23,000",305,10,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.12.28
2028,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,66.56,202310,10,"21,000",305,2,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.11.28
2029,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,66.56,202402,1,"21,500",-,5,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,-
2030,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202308,8,"12,900",306,13,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.08.28
2031,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202402,15,"17,400",-,15,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,-
2032,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202402,29,"15,000",-,8,개인,개인,1989,백양관문로 10,-,중개거래,부산 기장군,-
2033,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202401,28,"13,600",-,1,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,-
2034,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,202312,7,"11,300",308,15,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.12.21
2035,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,202402,5,"10,500",308,2,개인,개인,1989,백양관문로 10,-,직거래,-,24.02.05
2036,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202306,11,"18,700",309,1,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.08.01
2037,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202311,4,"16,000",309,14,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.11.24
2038,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202307,8,"16,700",309,14,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.09.04
2039,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202308,4,"16,000",309,15,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.08.04
2040,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202403,13,"19,500",-,7,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,-
2041,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202307,11,"15,700",309,9,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.07.27
2042,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202309,21,"15,300",310,11,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.12.06
2043,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202306,3,"18,500",310,11,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.06.30
2044,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202308,16,"12,500",310,4,-,-,1989,백양관문로 10,-,직거래,-,23.08.30
2045,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202309,6,"16,700",311,15,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.09.13
2046,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202308,1,"20,000",311,5,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.09.05
2047,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202305,26,"16,500",311,5,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.07.07
2048,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202401,15,"20,000",311,6,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,24.02.01
2049,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202402,16,"19,800",-,13,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,-
2050,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202306,16,"18,500",312,4,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.06.30
2051,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202311,3,"17,000",312,6,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.12.01
2052,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202309,5,"19,900",313,15,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.10.20
2053,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202308,21,"18,000",313,2,-,-,1989,백양관문로 10,-,직거래,-,23.08.22
2054,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202401,2,"16,000",313,3,개인,개인,1989,백양관문로 10,-,직거래,-,24.02.05
2055,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202404,3,"17,400",-,4,개인,개인,1989,백양관문로 10,-,직거래,-,-
2056,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202310,27,"16,000",-,5,-,-,1989,백양관문로 10,20231226,중개거래,경남 진주시,-
2057,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202307,25,"19,500",313,9,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.08.30
2058,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202312,18,"19,800",314,10,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,24.01.19
2059,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202305,7,"20,000",314,2,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.05.17
2060,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202307,25,"21,750",314,5,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.10.18
2061,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,202306,16,"14,800",315,12,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.09.20
2062,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,202403,29,"11,000",-,15,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,-
2063,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,202311,17,"13,000",315,3,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.11.27
2064,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,202311,6,"13,500",315,5,-,-,1989,백양관문로 10,-,직거래,-,23.11.13
2065,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202307,11,"15,200",315,8,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.07.26
2066,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,202402,5,"14,000",315,8,개인,개인,1989,백양관문로 10,-,중개거래,부산 사상구,24.02.23
2067,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,61.52,202309,14,"22,500",316,10,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.11.13
2068,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,66.56,202311,8,"23,500",316,6,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.11.29
2069,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,202307,13,"14,800",317,1,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.08.11
2070,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,49.94,202310,5,"17,950",317,11,-,-,1989,백양관문로 10,-,중개거래,부산 부산진구,23.11.24
